window,window_end,detectable_at,rule_id,metric,value,reference,status,severity,reason,owner,escalation,action,suppressed,suppression_reason,n_rows,in_sample,model_id
2018Q4,2018-12-31,2018-12-31,MON-03,n_features_csi_significant,10.0,,breach,medium,10.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",31059,false,RISKOS_PD_002
2018Q4,2018-12-31,2018-12-31,MON-02,max_feature_csi,3.9429831096672343,,breach,medium,3.9430 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",31059,false,RISKOS_PD_002
2018Q4,2018-12-31,2018-12-31,MON-01,score_psi,0.14227451639037736,,warn,medium,0.1423 above warn threshold 0.1,model_owner,model_owner_and_second_line,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",31059,false,RISKOS_PD_002
2018Q4,2018-12-31,2019-12-31,MON-04,observed_over_expected,1.279018700122554,,warn,medium,"1.2790 outside warn band [0.8, 1.25]",model_owner,model_owner_and_second_line,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",31059,false,RISKOS_PD_002
2018Q4,2018-12-31,2019-12-31,MON-05,gini,0.7315731981966482,0.8324545923162128,warn,medium,12.1% below the development-sample 0.8325 (warn at 10%),model_owner,model_owner_and_second_line,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",31059,false,RISKOS_PD_002
2019Q1,2019-03-31,2019-03-31,MON-03,n_features_csi_significant,10.0,,breach,medium,10.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",31900,false,RISKOS_PD_002
2019Q1,2019-03-31,2019-03-31,MON-02,max_feature_csi,3.959025667410639,,breach,medium,3.9590 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",31900,false,RISKOS_PD_002
2019Q1,2019-03-31,2019-03-31,MON-01,score_psi,0.14272242129432128,,warn,medium,0.1427 above warn threshold 0.1,model_owner,model_owner_and_second_line,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",31900,false,RISKOS_PD_002
2019Q1,2019-03-31,2020-03-31,MON-05,gini,0.6814429395551989,0.8324545923162128,warn,medium,18.1% below the development-sample 0.8325 (warn at 10%),model_owner,model_owner_and_second_line,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",31900,false,RISKOS_PD_002
2019Q2,2019-06-30,2019-06-30,MON-03,n_features_csi_significant,10.0,,breach,medium,10.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",32532,false,RISKOS_PD_002
2019Q2,2019-06-30,2019-06-30,MON-02,max_feature_csi,4.005888386883528,,breach,medium,4.0059 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",32532,false,RISKOS_PD_002
2019Q2,2019-06-30,2019-06-30,MON-01,score_psi,0.1322471360533975,,warn,medium,0.1322 above warn threshold 0.1,model_owner,model_owner_and_second_line,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",32532,false,RISKOS_PD_002
2019Q2,2019-06-30,2020-06-30,MON-06,brier_reliability,0.0004506118633898085,1.3076600799743053e-6,breach,medium,34359.4% above the development-sample 0.0000 (breach at 400%),model_owner,model_owner_and_second_line,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",32532,false,RISKOS_PD_002
2019Q3,2019-09-30,2019-09-30,MON-03,n_features_csi_significant,9.0,,breach,medium,9.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",32681,false,RISKOS_PD_002
2019Q3,2019-09-30,2019-09-30,MON-02,max_feature_csi,4.062952173541383,,breach,medium,4.0630 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",32681,false,RISKOS_PD_002
2019Q3,2019-09-30,2019-09-30,MON-01,score_psi,0.1393728298857608,,warn,medium,0.1394 above warn threshold 0.1,model_owner,model_owner_and_second_line,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",32681,false,RISKOS_PD_002
2019Q3,2019-09-30,2020-09-30,MON-06,brier_reliability,0.0013692533415112728,1.3076600799743053e-6,breach,medium,104610.2% above the development-sample 0.0000 (breach at 400%),model_owner,model_owner_and_second_line,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",32681,false,RISKOS_PD_002
2019Q4,2019-12-31,2019-12-31,MON-03,n_features_csi_significant,9.0,,breach,medium,9.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",32789,false,RISKOS_PD_002
2019Q4,2019-12-31,2019-12-31,MON-01,score_psi,0.1372708708544766,,warn,medium,0.1373 above warn threshold 0.1,model_owner,model_owner_and_second_line,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",32789,false,RISKOS_PD_002
2019Q4,2019-12-31,2020-12-31,MON-06,brier_reliability,0.001751009756130812,1.3076600799743053e-6,breach,medium,133804.0% above the development-sample 0.0000 (breach at 400%),model_owner,model_owner_and_second_line,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",32789,false,RISKOS_PD_002
2019Q4,2019-12-31,2019-12-31,MON-02,max_feature_csi,4.1215541320622595,,breach,medium,4.1216 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",32789,false,RISKOS_PD_002
1999Q4,1999-12-31,2000-12-31,MON-06,brier_reliability,3.278086115479131e-6,1.3076600799743053e-6,warn,low,150.7% above the development-sample 0.0000 (warn at 100%),model_owner,model_owner,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",29213,true,RISKOS_PD_002
2001Q3,2001-09-30,2002-09-30,MON-06,brier_reliability,4.116881436675124e-6,1.3076600799743053e-6,warn,low,214.8% above the development-sample 0.0000 (warn at 100%),model_owner,model_owner,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",79142,true,RISKOS_PD_002
2001Q4,2001-12-31,2001-12-31,MON-03,n_features_csi_significant,2.0,,warn,low,2.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",78769,true,RISKOS_PD_002
2001Q4,2001-12-31,2002-12-31,MON-06,brier_reliability,2.8792067112601736e-6,1.3076600799743053e-6,warn,low,120.2% above the development-sample 0.0000 (warn at 100%),model_owner,model_owner,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",78769,true,RISKOS_PD_002
2002Q1,2002-03-31,2002-03-31,MON-03,n_features_csi_significant,2.0,,warn,low,2.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",82599,true,RISKOS_PD_002
2002Q2,2002-06-30,2003-06-30,MON-06,brier_reliability,2.8278368354639718e-6,1.3076600799743053e-6,warn,low,116.3% above the development-sample 0.0000 (warn at 100%),model_owner,model_owner,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",87680,true,RISKOS_PD_002
2002Q2,2002-06-30,2002-06-30,MON-03,n_features_csi_significant,2.0,,warn,low,2.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",87680,true,RISKOS_PD_002
2002Q3,2002-09-30,2002-09-30,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",88460,true,RISKOS_PD_002
2002Q4,2002-12-31,2002-12-31,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",86206,true,RISKOS_PD_002
2003Q1,2003-03-31,2003-03-31,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",83709,true,RISKOS_PD_002
2003Q4,2003-12-31,2004-12-31,MON-06,brier_reliability,3.7519500457656434e-6,1.3076600799743053e-6,warn,low,186.9% above the development-sample 0.0000 (warn at 100%),model_owner,model_owner,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",78999,true,RISKOS_PD_002
2004Q1,2004-03-31,2004-03-31,MON-02,max_feature_csi,0.15603499083892763,,warn,low,0.1560 above warn threshold 0.1,model_owner,model_owner,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",82499,true,RISKOS_PD_002
2004Q2,2004-06-30,2005-06-30,MON-06,brier_reliability,5.505326255745155e-6,1.3076600799743053e-6,warn,low,321.0% above the development-sample 0.0000 (warn at 100%),model_owner,model_owner,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",87569,true,RISKOS_PD_002
2004Q2,2004-06-30,2004-06-30,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",87569,true,RISKOS_PD_002
2004Q3,2004-09-30,2004-09-30,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",92234,true,RISKOS_PD_002
2004Q4,2004-12-31,2004-12-31,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",97277,true,RISKOS_PD_002
2004Q4,2004-12-31,2005-12-31,MON-06,brier_reliability,3.5297890131804933e-6,1.3076600799743053e-6,warn,low,169.9% above the development-sample 0.0000 (warn at 100%),model_owner,model_owner,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",97277,true,RISKOS_PD_002
2005Q1,2005-03-31,2005-03-31,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",102257,true,RISKOS_PD_002
2005Q2,2005-06-30,2005-06-30,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",108062,true,RISKOS_PD_002
2005Q3,2005-09-30,2005-09-30,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",112787,true,RISKOS_PD_002
2005Q3,2005-09-30,2006-09-30,MON-06,brier_reliability,3.169150914799058e-6,1.3076600799743053e-6,warn,low,142.4% above the development-sample 0.0000 (warn at 100%),model_owner,model_owner,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",112787,true,RISKOS_PD_002
2005Q4,2005-12-31,2005-12-31,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",117977,true,RISKOS_PD_002
2006Q1,2006-03-31,2006-03-31,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",123557,true,RISKOS_PD_002
2006Q2,2006-06-30,2006-06-30,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",129059,true,RISKOS_PD_002
2006Q2,2006-06-30,2007-06-30,MON-06,brier_reliability,2.652072407973864e-6,1.3076600799743053e-6,warn,low,102.8% above the development-sample 0.0000 (warn at 100%),model_owner,model_owner,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",129059,true,RISKOS_PD_002
2006Q3,2006-09-30,2006-09-30,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",135327,true,RISKOS_PD_002
2006Q4,2006-12-31,2006-12-31,MON-03,n_features_csi_significant,1.0,,warn,low,1.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",140753,true,RISKOS_PD_002
2006Q4,2006-12-31,2007-12-31,MON-06,brier_reliability,5.00670567849085e-6,1.3076600799743053e-6,warn,low,282.9% above the development-sample 0.0000 (warn at 100%),model_owner,model_owner,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",140753,true,RISKOS_PD_002
2007Q1,2007-03-31,2007-03-31,MON-03,n_features_csi_significant,2.0,,warn,low,2.0000 above warn threshold 0.0,model_owner,model_owner,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",24632,false,RISKOS_PD_002
2018Q4,2018-12-31,2019-12-31,MON-06,brier_reliability,3.060610772116916e-6,1.3076600799743053e-6,warn,low,134.1% above the development-sample 0.0000 (warn at 100%),model_owner,model_owner,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",31059,false,RISKOS_PD_002
1999Q1,1999-03-31,2000-03-31,MON-05,gini,,0.8324545923162128,not_evaluated,none,metric unavailable for this window,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",3275,true,RISKOS_PD_002
1999Q1,1999-03-31,1999-03-31,MON-01,score_psi,0.06623204516835923,,ok,none,0.0662 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",3275,true,RISKOS_PD_002
1999Q1,1999-03-31,2000-03-31,MON-06,brier_reliability,,1.3076600799743053e-6,not_evaluated,none,metric unavailable for this window,model_owner,none,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",3275,true,RISKOS_PD_002
1999Q2,1999-06-30,1999-06-30,MON-01,score_psi,0.02882377752298398,,ok,none,0.0288 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",13833,true,RISKOS_PD_002
1999Q2,1999-06-30,2000-06-30,MON-06,brier_reliability,,1.3076600799743053e-6,not_evaluated,none,metric unavailable for this window,model_owner,none,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",13833,true,RISKOS_PD_002
1999Q2,1999-06-30,2000-06-30,MON-05,gini,,0.8324545923162128,not_evaluated,none,metric unavailable for this window,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",13833,true,RISKOS_PD_002
1999Q3,1999-09-30,1999-09-30,MON-01,score_psi,0.01033396420904319,,ok,none,0.0103 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",22414,true,RISKOS_PD_002
1999Q3,1999-09-30,2000-09-30,MON-05,gini,0.7893083971221551,0.8324545923162128,ok,none,5.2% below the development-sample 0.8325,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",22414,true,RISKOS_PD_002
1999Q4,1999-12-31,2000-12-31,MON-05,gini,0.8324747283946377,0.8324545923162128,ok,none,-0.0% below the development-sample 0.8325,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",29213,true,RISKOS_PD_002
1999Q4,1999-12-31,1999-12-31,MON-01,score_psi,0.02091737922115385,,ok,none,0.0209 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",29213,true,RISKOS_PD_002
2000Q1,2000-03-31,2001-03-31,MON-05,gini,0.809638440457499,0.8324545923162128,ok,none,2.7% below the development-sample 0.8325,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",38146,true,RISKOS_PD_002
2000Q1,2000-03-31,2000-03-31,MON-01,score_psi,0.04599414870027787,,ok,none,0.0460 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",38146,true,RISKOS_PD_002
2000Q1,2000-03-31,2001-03-31,MON-06,brier_reliability,1.0680491460207614e-6,1.3076600799743053e-6,ok,none,-18.3% above the development-sample 0.0000,model_owner,none,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",38146,true,RISKOS_PD_002
2000Q1,2000-03-31,2001-03-31,MON-04,observed_over_expected,0.8319861448508531,,ok,none,"0.8320 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",38146,true,RISKOS_PD_002
2000Q2,2000-06-30,2001-06-30,MON-04,observed_over_expected,0.914396859973427,,ok,none,"0.9144 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",46408,true,RISKOS_PD_002
2000Q2,2000-06-30,2000-06-30,MON-01,score_psi,0.07989876095623605,,ok,none,0.0799 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",46408,true,RISKOS_PD_002
2000Q2,2000-06-30,2001-06-30,MON-06,brier_reliability,1.081250747269494e-6,1.3076600799743053e-6,ok,none,-17.3% above the development-sample 0.0000,model_owner,none,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",46408,true,RISKOS_PD_002
2000Q2,2000-06-30,2001-06-30,MON-05,gini,0.7754556626927729,0.8324545923162128,ok,none,6.8% below the development-sample 0.8325,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",46408,true,RISKOS_PD_002
2000Q3,2000-09-30,2001-09-30,MON-06,brier_reliability,4.5207268193280576e-7,1.3076600799743053e-6,ok,none,-65.4% above the development-sample 0.0000,model_owner,none,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",55501,true,RISKOS_PD_002
2000Q3,2000-09-30,2001-09-30,MON-04,observed_over_expected,0.9198790213662666,,ok,none,"0.9199 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",55501,true,RISKOS_PD_002
2000Q3,2000-09-30,2001-09-30,MON-05,gini,0.7631874402001011,0.8324545923162128,ok,none,8.3% below the development-sample 0.8325,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",55501,true,RISKOS_PD_002
2000Q4,2000-12-31,2001-12-31,MON-06,brier_reliability,1.1298088939199309e-6,1.3076600799743053e-6,ok,none,-13.6% above the development-sample 0.0000,model_owner,none,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",64034,true,RISKOS_PD_002
2000Q4,2000-12-31,2001-12-31,MON-05,gini,0.7753903302207534,0.8324545923162128,ok,none,6.9% below the development-sample 0.8325,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",64034,true,RISKOS_PD_002
2000Q4,2000-12-31,2001-12-31,MON-04,observed_over_expected,0.9095515344308973,,ok,none,"0.9096 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",64034,true,RISKOS_PD_002
2001Q1,2001-03-31,2002-03-31,MON-05,gini,0.7714787402009657,0.8324545923162128,ok,none,7.3% below the development-sample 0.8325,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",68530,true,RISKOS_PD_002
2001Q1,2001-03-31,2002-03-31,MON-06,brier_reliability,2.68177375382645e-7,1.3076600799743053e-6,ok,none,-79.5% above the development-sample 0.0000,model_owner,none,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",68530,true,RISKOS_PD_002
2001Q1,2001-03-31,2002-03-31,MON-04,observed_over_expected,0.9697075739094249,,ok,none,"0.9697 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",68530,true,RISKOS_PD_002
2001Q2,2001-06-30,2002-06-30,MON-06,brier_reliability,2.5614740322682555e-6,1.3076600799743053e-6,ok,none,95.9% above the development-sample 0.0000,model_owner,none,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",73447,true,RISKOS_PD_002
2001Q2,2001-06-30,2002-06-30,MON-05,gini,0.7962404045127245,0.8324545923162128,ok,none,4.4% below the development-sample 0.8325,model_owner,none,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",73447,true,RISKOS_PD_002
2001Q2,2001-06-30,2001-06-30,MON-01,score_psi,0.08612052886574521,,ok,none,0.0861 within 0.1,model_owner,none,Warn — investigate which score bands moved and whether the shift is portfolio mix or model behaviour. Breach — the scored population is no longer the population the model was calibrated on; escalate to second line and open a redevelopment assessment.,false,"",73447,true,RISKOS_PD_002
2001Q2,2001-06-30,2002-06-30,MON-04,observed_over_expected,0.8935406442938554,,ok,none,"0.8935 inside [0.8, 1.25]",model_owner,none,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",73447,true,RISKOS_PD_002
